ReservationID,CusomterID,ReservationDate,EmployeeID,HotelID,CheckIn,CheckOut,NumGuests,IsBusinessTripFlag
100007245,1091,6/22/2023,10076,106,7/21/2023,7/24/2023,1,1
100007246,1052,6/9/2023,10054,107,8/17/2023,8/21/2023,6,0
100007247,1391,11/25/2023,10081,100,1/1/2024,1/5/2024,4,0
100007248,1410,6/26/2023,10001,102,8/17/2023,8/24/2023,2,0
100007249,1123,10/6/2023,10001,108,11/29/2023,12/3/2023,2,0
100007250,1316,2/12/2023,10034,107,3/21/2023,3/26/2023,6,1
100007251,1283,7/25/2023,10080,107,10/6/2023,10/16/2023,4,1
100007252,1320,11/8/2023,10008,106,2/2/2024,2/11/2024,2,1
100007253,1018,3/21/2023,10008,103,6/8/2023,6/10/2023,4,0
100007254,1131,9/17/2023,10054,108,11/25/2023,11/26/2023,2,1
100007255,1494,1/24/2023,10003,104,3/31/2023,4/8/2023,2,1
100007256,1076,2/16/2023,10096,100,4/11/2023,4/19/2023,4,0
100007257,1415,6/26/2023,10007,107,7/12/2023,7/15/2023,4,0
100007258,1310,6/28/2023,10033,100,8/29/2023,9/5/2023,6,0
100007259,1255,3/17/2023,10067,104,5/7/2023,5/16/2023,3,0
100007260,1436,8/9/2023,10050,106,10/3/2023,10/6/2023,5,1
100007261,1003,5/14/2023,10014,104,7/7/2023,7/10/2023,6,1
100007262,1356,2/22/2023,10013,107,5/13/2023,5/23/2023,2,1
100007263,1251,3/11/2023,10031,106,3/26/2023,3/30/2023,4,0
100007264,1473,11/2/2023,10041,103,1/19/2024,1/21/2024,2,1
100007265,1064,12/3/2023,10050,100,2/1/2024,2/11/2024,1,1
100007266,1268,9/15/2023,10061,100,11/26/2023,12/1/2023,6,1
100007267,1477,3/1/2023,10075,107,4/21/2023,4/22/2023,3,0
100007268,1375,4/4/2023,10090,106,5/11/2023,5/18/2023,5,0
100007269,1153,2/17/2023,10040,104,3/7/2023,3/14/2023,2,1
100007270,1162,12/11/2023,10093,107,2/18/2024,2/26/2024,1,0
100007271,1433,6/22/2023,10064,109,6/30/2023,7/7/2023,5,1
100007272,1387,5/26/2023,10078,105,6/20/2023,6/30/2023,2,0
100007273,1488,3/4/2023,10026,107,4/24/2023,4/28/2023,2,0
100007274,1076,6/28/2023,10097,104,8/28/2023,8/31/2023,3,1
100007275,1059,6/21/2023,10010,104,8/19/2023,8/28/2023,3,0
100007276,1132,2/2/2023,10073,104,4/2/2023,4/10/2023,4,1
100007277,1287,4/3/2023,10007,105,4/27/2023,4/29/2023,3,1
100007278,1001,3/10/2023,10091,107,5/31/2023,6/4/2023,3,0
100007279,1236,3/13/2023,10054,105,6/1/2023,6/7/2023,5,0
100007280,1274,6/26/2023,10037,102,9/10/2023,9/12/2023,1,0
100007281,1023,6/15/2023,10036,100,7/22/2023,7/28/2023,2,0
100007282,1290,7/23/2023,10000,103,8/9/2023,8/11/2023,5,0
100007283,1292,2/18/2023,10021,102,4/21/2023,4/26/2023,6,0
100007284,1354,5/12/2023,10012,102,7/8/2023,7/9/2023,2,0
100007285,1330,1/30/2023,10000,109,3/12/2023,3/19/2023,2,0
100007286,1443,4/14/2023,10090,103,5/19/2023,5/27/2023,4,1
100007287,1135,5/1/2023,10091,104,7/18/2023,7/21/2023,2,0
100007288,1362,9/25/2023,10063,104,12/6/2023,12/7/2023,1,0
100007289,1437,12/24/2023,10025,104,12/25/2023,12/26/2023,1,0
100007290,1407,7/5/2023,10003,109,9/16/2023,9/24/2023,3,0
100007291,1393,3/11/2023,10019,107,5/19/2023,5/29/2023,3,1
100007292,1101,9/10/2023,10051,108,9/20/2023,9/26/2023,3,1
100007293,1272,3/15/2023,10021,100,3/16/2023,3/24/2023,3,1
100007294,1295,9/15/2023,10024,106,11/2/2023,11/6/2023,3,1
100007295,1223,8/25/2023,10099,101,9/15/2023,9/18/2023,1,1
100007296,1375,1/26/2023,10008,107,3/24/2023,3/29/2023,2,1
100007297,1015,9/6/2023,10068,107,10/21/2023,10/22/2023,4,1
100007298,1455,12/27/2023,10092,100,2/20/2024,2/29/2024,1,1
100007299,1119,1/22/2023,10039,100,2/18/2023,2/28/2023,2,0
100007300,1467,5/8/2023,10024,100,7/19/2023,7/29/2023,4,1
100007301,1446,3/23/2023,10048,106,5/14/2023,5/17/2023,1,1
100007302,1402,8/10/2023,10006,108,9/26/2023,9/28/2023,6,0
100007303,1009,11/7/2023,10036,106,1/15/2024,1/21/2024,5,0
100007304,1259,1/30/2023,10064,103,4/24/2023,4/26/2023,1,1
100007305,1107,8/14/2023,10068,100,11/10/2023,11/18/2023,1,0
100007306,1497,7/2/2023,10006,100,8/9/2023,8/13/2023,6,0
100007307,1363,5/2/2023,10000,104,6/4/2023,6/5/2023,6,1
100007308,1462,1/5/2023,10018,102,2/3/2023,2/10/2023,3,0
100007309,1163,6/15/2023,10043,108,9/11/2023,9/20/2023,6,1
100007310,1270,11/26/2023,10065,102,12/15/2023,12/16/2023,2,1
100007311,1202,6/9/2023,10070,102,6/29/2023,7/9/2023,6,1
100007312,1089,8/29/2023,10038,102,11/18/2023,11/26/2023,6,1
100007313,1219,8/30/2023,10033,105,10/25/2023,11/1/2023,3,0
100007314,1426,12/23/2023,10097,103,3/17/2024,3/24/2024,3,1
100007315,1447,12/5/2023,10063,100,2/15/2024,2/18/2024,1,1
100007316,1009,1/20/2023,10071,101,3/4/2023,3/13/2023,2,0
100007317,1372,4/9/2023,10040,102,4/22/2023,4/25/2023,3,0
100007318,1150,8/26/2023,10018,108,10/9/2023,10/12/2023,3,1
100007319,1437,8/13/2023,10092,100,9/5/2023,9/12/2023,6,0
100007320,1127,1/11/2023,10048,105,2/13/2023,2/19/2023,2,0
100007321,1424,1/30/2023,10090,104,2/21/2023,3/3/2023,3,1
100007322,1369,12/17/2023,10033,101,12/25/2023,1/4/2024,1,1
100007323,1318,8/21/2023,10092,107,11/10/2023,11/17/2023,6,0
100007324,1274,6/2/2023,10044,106,6/14/2023,6/17/2023,5,1
100007325,1014,9/6/2023,10044,102,10/27/2023,11/2/2023,4,0
100007326,1101,11/26/2023,10037,102,2/20/2024,2/26/2024,6,0
100007327,1394,5/2/2023,10009,101,5/24/2023,5/26/2023,6,0
100007328,1228,12/5/2023,10089,102,2/2/2024,2/6/2024,4,1
100007329,1055,6/14/2023,10068,107,8/17/2023,8/27/2023,5,1
100007330,1154,1/7/2023,10030,108,3/5/2023,3/10/2023,3,1
100007331,1286,12/11/2023,10098,104,12/31/2023,1/6/2024,4,1
100007332,1276,12/5/2023,10033,105,2/3/2024,2/9/2024,6,1
100007333,1372,12/26/2023,10090,106,2/20/2024,2/24/2024,2,1
100007334,1256,2/24/2023,10061,105,3/16/2023,3/26/2023,4,0
100007335,1056,12/23/2023,10044,108,3/15/2024,3/22/2024,4,1
100007336,1401,10/14/2023,10088,107,10/24/2023,10/29/2023,4,0
100007337,1037,3/29/2023,10028,103,6/14/2023,6/22/2023,4,0
100007338,1315,2/7/2023,10039,100,4/23/2023,4/30/2023,5,0
100007339,1156,1/15/2023,10026,100,2/3/2023,2/5/2023,1,0
100007340,1343,1/8/2023,10054,100,1/10/2023,1/18/2023,1,1
100007341,1442,4/18/2023,10067,104,4/29/2023,5/3/2023,4,0
100007342,1452,6/15/2023,10016,108,8/21/2023,8/26/2023,1,1
100007343,1436,1/3/2023,10061,103,3/23/2023,3/29/2023,6,1
100007344,1343,3/9/2023,10049,101,3/11/2023,3/20/2023,4,1
100007345,1291,2/20/2023,10005,105,5/2/2023,5/5/2023,4,1
100007346,1467,4/21/2023,10044,101,6/20/2023,6/29/2023,5,0
100007347,1211,8/13/2023,10025,104,8/23/2023,8/27/2023,3,1
100007348,1458,9/29/2023,10054,108,10/14/2023,10/17/2023,3,1
100007349,1350,7/9/2023,10007,107,8/30/2023,9/5/2023,5,0
100007350,1461,8/27/2023,10013,102,9/13/2023,9/18/2023,6,0
100007351,1286,10/9/2023,10099,101,12/30/2023,1/2/2024,5,1
100007352,1176,10/17/2023,10024,101,12/15/2023,12/25/2023,1,1
100007353,1382,8/6/2023,10056,101,11/3/2023,11/4/2023,5,0
100007354,1379,6/20/2023,10095,105,8/28/2023,9/1/2023,1,1
100007355,1204,6/15/2023,10053,102,7/29/2023,8/8/2023,2,1
100007356,1083,7/17/2023,10015,104,9/3/2023,9/5/2023,4,1
100007357,1061,10/29/2023,10024,103,12/21/2023,12/31/2023,5,1
100007358,1235,11/21/2023,10099,106,12/7/2023,12/12/2023,5,1
100007359,1168,1/23/2023,10082,100,1/27/2023,2/3/2023,1,1
100007360,1031,6/12/2023,10028,107,8/25/2023,8/31/2023,6,0
100007361,1222,10/25/2023,10018,106,11/20/2023,11/24/2023,6,0
100007362,1284,7/8/2023,10022,104,9/11/2023,9/15/2023,2,0
100007363,1156,8/6/2023,10093,105,8/28/2023,9/2/2023,2,1
100007364,1318,7/2/2023,10070,101,7/19/2023,7/20/2023,3,0
100007365,1327,4/3/2023,10024,106,4/27/2023,4/28/2023,1,1
100007366,1222,8/26/2023,10080,107,9/12/2023,9/16/2023,5,0
100007367,1103,1/23/2023,10054,105,4/7/2023,4/8/2023,3,0
100007368,1344,9/30/2023,10024,105,10/6/2023,10/8/2023,2,0
100007369,1310,1/2/2023,10003,103,2/17/2023,2/19/2023,6,1
100007370,1194,8/3/2023,10081,107,9/27/2023,10/4/2023,1,0
100007371,1419,5/24/2023,10047,105,6/24/2023,6/30/2023,1,1
100007372,1219,5/29/2023,10094,102,6/16/2023,6/20/2023,5,1
100007373,1494,2/19/2023,10060,108,5/3/2023,5/10/2023,2,0
100007374,1039,9/28/2023,10052,100,11/11/2023,11/12/2023,5,1
100007375,1250,5/30/2023,10025,100,7/2/2023,7/5/2023,4,1
100007376,1014,8/31/2023,10026,100,11/8/2023,11/16/2023,5,0
100007377,1428,10/3/2023,10040,109,11/10/2023,11/14/2023,6,1
100007378,1235,9/19/2023,10092,100,12/13/2023,12/18/2023,5,0
100007379,1157,5/15/2023,10027,104,6/22/2023,7/1/2023,1,0
100007380,1225,4/18/2023,10031,109,4/21/2023,4/28/2023,1,1
100007381,1158,1/20/2023,10057,108,3/22/2023,3/24/2023,5,0
100007382,1397,8/19/2023,10066,100,10/11/2023,10/12/2023,6,0
100007383,1230,7/7/2023,10045,102,9/16/2023,9/21/2023,2,1
100007384,1475,1/17/2023,10029,108,4/16/2023,4/26/2023,3,1
100007385,1256,3/4/2023,10037,100,3/23/2023,3/30/2023,3,0
100007386,1261,9/10/2023,10082,107,11/26/2023,12/4/2023,3,0
100007387,1360,12/31/2023,10058,104,3/20/2024,3/29/2024,1,0
100007388,1319,7/15/2023,10059,107,8/26/2023,8/31/2023,5,0
100007389,1084,5/30/2023,10032,109,6/7/2023,6/14/2023,6,0
100007390,1402,12/24/2023,10005,101,3/12/2024,3/13/2024,6,0
100007391,1145,7/4/2023,10065,108,7/19/2023,7/22/2023,2,1
100007392,1264,11/18/2023,10094,101,2/12/2024,2/18/2024,6,1
100007393,1300,5/28/2023,10041,100,8/2/2023,8/4/2023,6,0
100007394,1049,7/14/2023,10041,109,8/3/2023,8/13/2023,5,1
100007395,1352,3/6/2023,10088,106,5/10/2023,5/13/2023,4,1
100007396,1017,6/23/2023,10007,100,6/30/2023,7/1/2023,3,1
100007397,1353,12/15/2023,10068,105,2/27/2024,3/7/2024,5,1
100007398,1305,2/3/2023,10098,108,4/19/2023,4/20/2023,2,1
100007399,1425,10/26/2023,10011,103,11/9/2023,11/17/2023,6,0
100007400,1458,11/8/2023,10035,106,11/22/2023,11/28/2023,5,0
100007401,1497,6/27/2023,10064,102,9/12/2023,9/21/2023,1,0
100007402,1109,2/13/2023,10032,100,3/31/2023,4/8/2023,2,1
100007403,1289,7/4/2023,10063,104,8/7/2023,8/10/2023,3,1
100007404,1298,11/22/2023,10027,100,2/4/2024,2/6/2024,2,0
100007405,1389,8/9/2023,10030,109,9/30/2023,10/6/2023,2,1
100007406,1009,12/30/2023,10080,101,1/1/2024,1/10/2024,2,0
100007407,1086,12/7/2023,10063,106,2/2/2024,2/11/2024,1,0
100007408,1292,11/23/2023,10052,109,1/29/2024,1/31/2024,3,1
100007409,1219,12/31/2023,10041,100,3/9/2024,3/17/2024,1,0
100007410,1122,3/28/2023,10059,100,5/16/2023,5/24/2023,3,1
100007411,1115,9/19/2023,10014,108,11/22/2023,11/27/2023,1,1
100007412,1412,10/22/2023,10042,103,10/26/2023,10/31/2023,3,0
100007413,1131,10/21/2023,10051,100,12/18/2023,12/23/2023,4,0
100007414,1441,12/15/2023,10073,106,2/13/2024,2/22/2024,1,0
100007415,1301,3/15/2023,10005,101,6/4/2023,6/12/2023,3,1
100007416,1014,2/21/2023,10030,104,3/8/2023,3/18/2023,2,0
100007417,1116,6/16/2023,10058,104,9/11/2023,9/16/2023,4,0
100007418,1310,8/17/2023,10048,109,11/10/2023,11/14/2023,4,0
100007419,1225,3/6/2023,10078,102,4/27/2023,4/30/2023,2,0
100007420,1005,10/8/2023,10030,109,11/20/2023,11/22/2023,2,0
100007421,1288,4/27/2023,10039,105,5/14/2023,5/22/2023,4,1
100007422,1207,2/10/2023,10037,102,5/5/2023,5/15/2023,3,0
100007423,1187,5/10/2023,10033,101,5/24/2023,5/29/2023,2,1
100007424,1160,8/30/2023,10046,109,11/17/2023,11/23/2023,2,1
100007425,1237,9/28/2023,10025,103,11/21/2023,11/24/2023,1,1
100007426,1417,2/28/2023,10035,105,4/29/2023,5/7/2023,4,0
100007427,1237,10/18/2023,10072,102,10/29/2023,11/7/2023,5,0
100007428,1257,2/3/2023,10047,109,4/27/2023,5/4/2023,6,0
100007429,1376,5/13/2023,10030,105,6/12/2023,6/14/2023,6,1
100007430,1451,3/4/2023,10021,103,5/1/2023,5/2/2023,3,0
100007431,1376,9/9/2023,10053,101,9/29/2023,10/8/2023,2,0
100007432,1379,8/23/2023,10034,103,10/15/2023,10/23/2023,6,1
100007433,1009,7/1/2023,10078,108,9/22/2023,9/26/2023,5,0
100007434,1460,12/27/2023,10096,100,3/13/2024,3/18/2024,6,0
100007435,1247,4/17/2023,10078,108,7/12/2023,7/21/2023,4,1
100007436,1079,8/22/2023,10078,105,10/1/2023,10/9/2023,5,1
100007437,1445,10/22/2023,10057,105,11/7/2023,11/11/2023,4,1
100007438,1408,10/28/2023,10081,105,11/17/2023,11/25/2023,6,1
100007439,1174,2/26/2023,10021,101,3/8/2023,3/11/2023,6,1
100007440,1447,8/5/2023,10099,109,10/20/2023,10/23/2023,6,1
100007441,1196,12/30/2023,10080,100,1/5/2024,1/6/2024,6,1
100007442,1344,1/3/2023,10013,108,2/4/2023,2/6/2023,1,1
100007443,1003,3/3/2023,10003,101,5/2/2023,5/10/2023,5,0
100007444,1242,10/24/2023,10002,106,1/20/2024,1/28/2024,3,0
100007445,1310,8/19/2023,10099,108,9/18/2023,9/25/2023,6,1
100007446,1161,10/19/2023,10041,100,12/29/2023,12/31/2023,6,1
100007447,1224,11/8/2023,10023,104,1/5/2024,1/14/2024,1,1
100007448,1356,9/19/2023,10055,103,12/7/2023,12/12/2023,3,1
100007449,1245,8/4/2023,10060,108,10/1/2023,10/4/2023,2,1
100007450,1047,4/5/2023,10075,104,5/3/2023,5/7/2023,6,0
100007451,1154,6/12/2023,10001,105,9/2/2023,9/10/2023,1,1
100007452,1260,12/4/2023,10040,107,1/2/2024,1/10/2024,3,0
100007453,1250,5/10/2023,10057,101,5/12/2023,5/16/2023,4,0
100007454,1384,1/21/2023,10076,107,4/13/2023,4/23/2023,6,0
100007455,1417,3/23/2023,10066,108,6/4/2023,6/5/2023,2,1
100007456,1298,7/3/2023,10025,109,8/30/2023,9/2/2023,1,0
100007457,1292,5/16/2023,10062,101,6/18/2023,6/19/2023,1,1
100007458,1033,10/12/2023,10078,105,11/3/2023,11/8/2023,3,1
100007459,1201,7/9/2023,10047,106,9/8/2023,9/13/2023,4,0
100007460,1170,3/13/2023,10025,104,3/26/2023,4/3/2023,5,1
100007461,1217,4/13/2023,10071,103,6/17/2023,6/25/2023,5,0
100007462,1319,10/10/2023,10096,101,12/3/2023,12/8/2023,5,1
100007463,1120,6/28/2023,10034,102,7/12/2023,7/20/2023,1,1
100007464,1399,3/10/2023,10073,100,3/31/2023,4/4/2023,2,0
100007465,1074,9/5/2023,10080,107,10/23/2023,11/1/2023,6,1
100007466,1189,9/26/2023,10040,101,11/26/2023,11/28/2023,5,1
100007467,1277,10/20/2023,10010,103,12/7/2023,12/13/2023,6,0
100007468,1102,12/16/2023,10074,105,1/7/2024,1/14/2024,3,1
100007469,1320,5/12/2023,10003,108,6/28/2023,7/3/2023,1,1
100007470,1063,7/8/2023,10085,106,9/1/2023,9/7/2023,3,0
100007471,1473,11/10/2023,10044,106,1/8/2024,1/16/2024,6,0
100007472,1131,7/4/2023,10046,100,9/8/2023,9/18/2023,6,0
100007473,1269,10/6/2023,10097,101,11/17/2023,11/19/2023,4,0
100007474,1451,6/27/2023,10020,101,8/5/2023,8/13/2023,5,0
100007475,1026,6/15/2023,10099,103,6/29/2023,7/1/2023,6,1
100007476,1118,9/11/2023,10037,105,9/25/2023,9/28/2023,6,0
100007477,1284,5/3/2023,10074,100,7/19/2023,7/22/2023,1,0
100007478,1494,12/16/2023,10084,107,1/11/2024,1/21/2024,6,0
100007479,1178,4/17/2023,10036,109,5/28/2023,6/6/2023,3,1
100007480,1168,1/5/2023,10082,107,3/6/2023,3/13/2023,1,0
100007481,1424,8/10/2023,10078,100,9/4/2023,9/7/2023,5,0
100007482,1214,12/1/2023,10020,108,1/20/2024,1/26/2024,1,0
100007483,1349,10/29/2023,10018,102,1/5/2024,1/8/2024,5,1
100007484,1340,12/11/2023,10033,102,3/7/2024,3/13/2024,6,1
100007485,1372,1/16/2023,10086,101,2/10/2023,2/19/2023,4,0
100007486,1291,3/3/2023,10006,104,5/28/2023,5/30/2023,1,0
100007487,1333,9/15/2023,10051,103,10/8/2023,10/14/2023,4,0
100007488,1276,11/2/2023,10090,102,1/24/2024,1/25/2024,3,1
100007489,1243,10/18/2023,10064,106,1/12/2024,1/17/2024,6,0
100007490,1075,9/22/2023,10090,107,9/30/2023,10/5/2023,1,1
100007491,1113,5/15/2023,10004,109,7/29/2023,8/8/2023,4,1
100007492,1175,12/13/2023,10064,102,3/1/2024,3/9/2024,6,0
100007493,1266,10/20/2023,10000,104,11/3/2023,11/7/2023,6,1
100007494,1344,9/30/2023,10004,106,12/27/2023,1/2/2024,1,1
100007495,1258,11/19/2023,10075,102,12/15/2023,12/19/2023,3,1
100007496,1089,12/13/2023,10014,104,2/29/2024,3/8/2024,5,1
100007497,1035,1/10/2023,10009,103,4/10/2023,4/12/2023,3,0
100007498,1362,7/26/2023,10067,104,9/1/2023,9/11/2023,2,1
100007499,1067,10/10/2023,10081,104,10/27/2023,10/28/2023,3,1
100007500,1245,3/20/2023,10045,107,5/3/2023,5/13/2023,3,0
100007501,1318,6/23/2023,10090,104,8/25/2023,8/28/2023,2,1
100007502,1085,6/8/2023,10075,102,8/18/2023,8/22/2023,3,1
100007503,1078,4/18/2023,10096,100,5/5/2023,5/11/2023,5,0
100007504,1440,8/24/2023,10033,101,9/9/2023,9/15/2023,5,0
100007505,1378,3/16/2023,10059,102,4/21/2023,4/22/2023,5,0
100007506,1357,11/12/2023,10003,108,11/18/2023,11/26/2023,2,1
100007507,1402,5/24/2023,10037,103,6/13/2023,6/18/2023,6,0
100007508,1261,11/4/2023,10098,106,1/27/2024,1/28/2024,4,1
100007509,1231,10/1/2023,10003,106,12/8/2023,12/12/2023,1,0
100007510,1281,5/13/2023,10004,108,5/26/2023,5/27/2023,1,1
100007511,1367,1/14/2023,10023,103,2/22/2023,2/26/2023,6,0
100007512,1117,3/7/2023,10027,100,5/19/2023,5/27/2023,2,0
100007513,1032,3/18/2023,10036,106,4/8/2023,4/10/2023,1,1
100007514,1321,5/6/2023,10091,104,7/6/2023,7/7/2023,5,0
100007515,1358,10/13/2023,10063,101,1/8/2024,1/17/2024,1,1
100007516,1382,10/24/2023,10090,104,1/21/2024,1/30/2024,1,1
100007517,1156,4/13/2023,10015,106,6/10/2023,6/12/2023,1,1
100007518,1477,4/20/2023,10042,104,7/4/2023,7/9/2023,5,0
100007519,1228,8/16/2023,10053,103,10/31/2023,11/4/2023,6,0
100007520,1124,8/12/2023,10009,104,8/17/2023,8/20/2023,5,1
100007521,1464,6/1/2023,10030,104,6/9/2023,6/12/2023,6,1
100007522,1341,9/14/2023,10062,100,11/12/2023,11/18/2023,2,0
100007523,1089,7/8/2023,10061,109,9/6/2023,9/14/2023,4,1
100007524,1261,4/22/2023,10064,104,5/8/2023,5/12/2023,3,0
100007525,1447,12/9/2023,10057,104,2/5/2024,2/8/2024,3,0
100007526,1486,12/27/2023,10046,105,2/5/2024,2/7/2024,2,1
100007527,1155,5/17/2023,10097,102,5/25/2023,6/4/2023,3,1
100007528,1493,6/22/2023,10020,103,7/15/2023,7/16/2023,6,1
100007529,1258,2/2/2023,10081,109,2/4/2023,2/8/2023,6,1
100007530,1332,5/15/2023,10094,108,7/26/2023,7/28/2023,5,1
100007531,1023,8/2/2023,10099,104,10/1/2023,10/9/2023,4,0
100007532,1259,9/18/2023,10063,106,11/21/2023,11/27/2023,4,0
100007533,1316,4/13/2023,10060,108,4/20/2023,4/24/2023,2,1
100007534,1117,7/26/2023,10007,105,8/9/2023,8/14/2023,4,1
100007535,1338,12/23/2023,10005,103,3/1/2024,3/6/2024,3,1
100007536,1460,8/22/2023,10042,108,9/26/2023,10/4/2023,6,0
100007537,1196,4/2/2023,10058,101,6/25/2023,6/27/2023,2,1
100007538,1044,4/25/2023,10026,100,5/14/2023,5/17/2023,2,0
100007539,1147,10/26/2023,10090,101,1/13/2024,1/21/2024,5,0
100007540,1294,8/12/2023,10028,105,9/11/2023,9/16/2023,4,0
100007541,1471,10/21/2023,10002,104,12/14/2023,12/24/2023,5,0
100007542,1359,2/8/2023,10075,103,4/23/2023,4/26/2023,6,1
100007543,1435,5/6/2023,10070,103,5/23/2023,5/25/2023,1,1
100007544,1366,7/8/2023,10069,102,8/27/2023,9/3/2023,3,0
100007545,1041,3/5/2023,10022,105,4/24/2023,4/28/2023,1,0
100007546,1467,9/22/2023,10047,100,12/20/2023,12/23/2023,6,1
100007547,1276,8/15/2023,10048,106,10/15/2023,10/19/2023,1,1
100007548,1249,12/2/2023,10020,103,2/15/2024,2/18/2024,5,0
100007549,1255,3/10/2023,10017,107,4/24/2023,5/4/2023,3,0
100007550,1255,4/30/2023,10050,102,5/4/2023,5/12/2023,3,1
100007551,1272,10/6/2023,10071,101,11/10/2023,11/15/2023,4,0
100007552,1059,5/26/2023,10045,104,6/24/2023,6/28/2023,1,1
100007553,1035,6/7/2023,10005,102,8/30/2023,9/9/2023,5,1
100007554,1047,1/12/2023,10043,103,2/8/2023,2/16/2023,3,1
100007555,1023,1/31/2023,10064,107,3/18/2023,3/27/2023,2,1
100007556,1245,7/23/2023,10084,107,10/8/2023,10/9/2023,3,1
100007557,1099,10/11/2023,10072,105,10/21/2023,10/26/2023,4,1
100007558,1129,6/30/2023,10017,107,8/11/2023,8/14/2023,2,1
100007559,1429,12/8/2023,10017,106,3/5/2024,3/14/2024,1,0
100007560,1209,12/15/2023,10033,106,3/12/2024,3/13/2024,2,1
100007561,1158,10/28/2023,10043,103,1/7/2024,1/11/2024,1,1
100007562,1496,4/12/2023,10028,107,5/24/2023,6/1/2023,4,0
100007563,1306,9/10/2023,10020,108,9/23/2023,9/26/2023,1,1
100007564,1305,4/13/2023,10015,106,4/14/2023,4/22/2023,3,0
100007565,1166,9/21/2023,10076,104,11/17/2023,11/24/2023,3,0
100007566,1403,12/16/2023,10066,108,1/11/2024,1/18/2024,1,0
100007567,1334,8/24/2023,10097,103,11/10/2023,11/14/2023,1,1
100007568,1480,4/12/2023,10002,100,4/17/2023,4/22/2023,4,0
100007569,1337,10/21/2023,10096,104,11/24/2023,11/29/2023,5,1
100007570,1167,2/4/2023,10087,107,3/5/2023,3/14/2023,5,1
100007571,1146,6/29/2023,10000,106,7/28/2023,8/2/2023,2,0
100007572,1267,3/19/2023,10006,100,5/14/2023,5/17/2023,6,0
100007573,1056,7/3/2023,10033,103,9/21/2023,10/1/2023,2,0
100007574,1038,4/28/2023,10035,106,5/25/2023,5/31/2023,4,1
100007575,1047,1/11/2023,10043,104,3/8/2023,3/18/2023,3,1
100007576,1344,3/13/2023,10070,107,6/1/2023,6/8/2023,4,1
100007577,1094,9/5/2023,10084,109,9/16/2023,9/17/2023,2,0
100007578,1164,2/17/2023,10070,101,5/6/2023,5/9/2023,3,0
100007579,1391,7/25/2023,10029,100,8/5/2023,8/11/2023,4,1
100007580,1215,1/20/2023,10070,103,3/15/2023,3/22/2023,6,1
100007581,1310,6/17/2023,10059,105,9/7/2023,9/13/2023,6,1
100007582,1413,4/7/2023,10086,105,5/29/2023,5/30/2023,4,0
100007583,1131,12/19/2023,10092,107,1/22/2024,1/27/2024,4,1
100007584,1342,12/17/2023,10016,100,1/21/2024,1/26/2024,5,1
100007585,1431,7/12/2023,10082,101,9/15/2023,9/20/2023,4,0
100007586,1077,4/4/2023,10046,100,5/27/2023,6/6/2023,5,1
100007587,1018,5/3/2023,10034,108,7/22/2023,7/24/2023,6,1
100007588,1238,8/30/2023,10057,103,10/4/2023,10/14/2023,2,1
100007589,1369,12/17/2023,10064,101,2/13/2024,2/16/2024,3,0
100007590,1408,8/29/2023,10053,104,10/17/2023,10/18/2023,5,1
100007591,1000,11/21/2023,10039,100,1/23/2024,1/31/2024,5,0
100007592,1100,6/21/2023,10089,107,7/18/2023,7/24/2023,4,0
100007593,1352,1/3/2023,10044,100,1/28/2023,2/1/2023,4,0
100007594,1196,1/17/2023,10037,105,1/23/2023,1/30/2023,2,1
100007595,1369,4/3/2023,10092,106,6/15/2023,6/17/2023,4,0
100007596,1250,2/19/2023,10045,102,4/7/2023,4/11/2023,6,0
100007597,1403,9/16/2023,10012,101,10/25/2023,11/2/2023,5,1
100007598,1125,7/3/2023,10028,109,9/14/2023,9/18/2023,3,1
100007599,1072,5/19/2023,10073,103,6/27/2023,7/3/2023,1,0
100007600,1183,5/16/2023,10024,108,5/29/2023,6/7/2023,4,0
100007601,1274,10/31/2023,10027,103,1/3/2024,1/11/2024,5,1
100007602,1210,8/5/2023,10068,102,8/20/2023,8/29/2023,4,0
100007603,1275,1/3/2023,10054,101,3/12/2023,3/14/2023,1,1
100007604,1492,8/12/2023,10068,108,10/31/2023,11/8/2023,6,1
100007605,1143,12/11/2023,10094,102,1/23/2024,1/29/2024,3,0
100007606,1238,11/24/2023,10049,105,12/13/2023,12/18/2023,3,1
100007607,1066,7/14/2023,10097,100,7/22/2023,7/30/2023,6,1
100007608,1145,8/25/2023,10069,101,11/18/2023,11/25/2023,3,0
100007609,1237,8/21/2023,10039,106,10/31/2023,11/4/2023,4,0
100007610,1165,11/3/2023,10016,109,11/30/2023,12/6/2023,2,1
100007611,1313,11/25/2023,10099,105,2/3/2024,2/7/2024,2,0
100007612,1409,5/2/2023,10060,106,5/12/2023,5/15/2023,1,0
100007613,1322,11/6/2023,10077,106,11/29/2023,12/6/2023,4,0
100007614,1179,5/19/2023,10085,105,6/9/2023,6/12/2023,6,1
100007615,1260,4/12/2023,10086,104,7/7/2023,7/11/2023,3,0
100007616,1384,12/30/2023,10079,104,3/9/2024,3/11/2024,4,1
100007617,1468,2/25/2023,10058,105,3/9/2023,3/10/2023,1,1
100007618,1003,12/5/2023,10044,105,2/12/2024,2/17/2024,1,0
100007619,1029,5/2/2023,10069,108,7/27/2023,8/4/2023,1,1
100007620,1441,6/15/2023,10060,109,8/29/2023,9/5/2023,2,1
